Date,year,Site_location,LONGITUDE,LATITUDE,Region,Site_number,Clade,Species_name,Collection_no,Plant_no,LMA,Canopy_area,LWratio,FWC
.,2012,Citrusdal: R303 Middleberg Pass ,19.13688,-32.6258,Cape_Nature,160,.,scabrum,1605,1605,0.014055861,7382.742736,0.566545673,2.341935484
.,2012,Citrusdal: R303 Middleberg Pass ,19.13688,-32.6258,Cape_Nature,160,.,scabrum,1606,1606,0.011224856,3298.672286,0.725094165,2.494623656
.,2012,Citrusdal: R303 Middleberg Pass ,19.13688,-32.6258,Cape_Nature,160,.,scabrum,1607,1607,0.014439316,2375.829444,0.637844589,2.212121212
.,2012,Citrusdal: R303 Middleberg Pass ,19.13688,-32.6258,Cape_Nature,160,.,scabrum,1608,1608,0.010357952,2073.451151,0.966943008,3.020408163
.,2012,Citrusdal: R303 Middleberg Pass ,19.13688,-32.6258,Cape_Nature,160,.,scabrum,1609,1609,0.010793236,848.2300165,1.16835779,2.75
.,2012,Citrusdal: R303 Middleberg Pass ,19.13688,-32.6258,Cape_Nature,160,.,scabrum,1610,1610,0.009746928,942.4777961,1.096853689,2.675675676
.,2012,Citrusdal: R303 Middleberg Pass ,19.13688,-32.6258,Cape_Nature,160,.,scabrum,1611,1611,0.012729872,961.327352,0.796872376,2.773333333
.,2012,Citrusdal: R303 Middleberg Pass ,19.13688,-32.6258,Cape_Nature,160,.,scabrum,1612,1612,0.013435364,678.5840132,0.812459482,2.320512821
8/21/2011,2011,Cederberg_NR:_Driehoek_Rd_,19.18468,-32.43356,Cedarberg,PL_1068,A1,sect_Campylia,111,1,0.009448819,.,3.125,2.555555556
8/21/2011,2011,Cederberg_NR:_Driehoek_Rd_,19.18468,-32.43356,Cedarberg,PL_1068,A1,sect_Campylia,111,2,0.012941176,.,2.7,2.058823529
8/21/2011,2011,Cederberg_NR:_Driehoek_Rd_,19.18468,-32.43356,Cedarberg,PL_1068,A1,sect_Campylia,111,3,0.013207547,.,2.545454545,2.157894737
8/21/2011,2011,Cederberg_NR:_Driehoek_Rd_,19.18468,-32.43356,Cedarberg,PL_1068,A1,sect_Campylia,111,4,0.010108303,.,3.181818182,2.952380952
8/21/2011,2011,Cederberg_NR:_Driehoek_Rd_,19.18468,-32.43356,Cedarberg,PL_1068,A1,sect_Campylia,111,5,0.015699659,.,2.916666667,1.848484848
8/21/2011,2011,Cederberg_NR:_Driehoek_Rd_,19.18468,-32.43356,Cedarberg,PL_1068,A1,sect_Campylia,111,6,0.016969697,.,2.5,1.636363636
8/21/2011,2011,Cederberg_NR:_Driehoek_Rd_,19.18468,-32.43356,Cedarberg,PL_1068,A1,sect_Campylia,111,7,0.017333333,.,3.25,2
8/21/2011,2011,Cederberg_NR:_Driehoek_Rd_,19.18468,-32.43356,Cedarberg,PL_1068,A1,sect_Campylia,111,8,0.017886179,.,2.75,1.466666667
8/2/2011,2011,Swartberg_NR:_Pass_South_4,22.09135,-33.3629,Swartberg,PL_1022,A1,sect_Campylia_sp_nov,34,1,0.008571429,15.70796327,2.333333333,2.5
8/2/2011,2011,Swartberg_NR:_Pass_South_4,22.09135,-33.3629,Swartberg,PL_1022,A1,sect_Campylia_sp_nov,34,2,0.010810811,98.96016859,3.333333333,1.8
8/2/2011,2011,Swartberg_NR:_Pass_South_4,22.09135,-33.3629,Swartberg,PL_1022,A1,sect_Campylia_sp_nov,34,3,0.009677419,18.84955592,2.5,2.666666667
8/2/2011,2011,Swartberg_NR:_Pass_South_4,22.09135,-33.3629,Swartberg,PL_1022,A1,sect_Campylia_sp_nov,34,4,0.011111111,47.1238898,2.333333333,2
8/2/2011,2011,Swartberg_NR:_Pass_South_4,22.09135,-33.3629,Swartberg,PL_1022,A1,sect_Campylia_sp_nov,34,5,0.004444444,120.9513172,2.714285714,6.5
8/2/2011,2011,Swartberg_NR:_Pass_South_4,22.09135,-33.3629,Swartberg,PL_1022,A1,sect_Campylia_sp_nov,34,6,0.004081633,4.71238898,2.625,2
8/2/2011,2011,Swartberg_NR:_Pass_South_4,22.09135,-33.3629,Swartberg,PL_1022,A1,sect_Campylia_sp_nov,34,7,0.011428571,18.84955592,3.166666667,2
8/2/2011,2011,Swartberg_NR:_Pass_South_4,22.09135,-33.3629,Swartberg,PL_1022,A1,sect_Campylia_sp_nov,34,8,0.02,76.96902001,3.75,1.5
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,C1,sect_myrrhidium,8,1,0.011793612,179.0707813,6.2,1.793103448
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,C1,sect_myrrhidium,8,2,0.011502347,12.56637061,1.52173913,1.931034483
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,C1,sect_myrrhidium,8,3,0.00935412,16.49336143,8,2.851851852
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,C1,sect_myrrhidium,8,4,0.01370826,60.47565858,6.166666667,1.727272727
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,C1,sect_myrrhidium,8,5,0.016036655,9.424777961,10.4,1.614457831
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,C1,sect_myrrhidium,8,6,0.016636528,424.1150082,9.4,1.907407407
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,C1,sect_myrrhidium,8,7,0.008319468,169.6460033,7,0.448275862
7/26/2011,2011,De_Hoop_NR:_Lekkerwater_2,20.6472,-34.4278,De_Hoop,PL_1002,C1,sect_myrrhidium,8,8,0.006578947,25.13274123,4.6,7.818181818
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1052,C1,sect_myrrhidium,78,1,0.005434783,43.98229715,10.5,4.166666667
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1052,C1,sect_myrrhidium,78,2,0.006798867,28.27433388,9.333333333,4.076923077
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1052,C1,sect_myrrhidium,78,3,0.00625,56.54866776,4.166666667,3.333333333
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1052,C1,sect_myrrhidium,78,4,0.008661417,141.3716694,13.33333333,3.16
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1052,C1,sect_myrrhidium,78,5,0.009183673,28.27433388,23,2.6
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1052,C1,sect_myrrhidium,78,6,0.006299213,27.48893572,3.833333333,3.444444444
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1052,C1,sect_myrrhidium,78,7,0.01056338,70.68583471,9,8.411764706
8/10/2011,2011,Kogelberg_NR:_Palmiet_trail_2,18.96066,-34.31511,Kogelberg,PL_1052,C1,sect_myrrhidium,78,8,0.007792208,31.41592654,12.5,2.636363636
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,C1,sect_myrrhidium,97,1,0.007843137,63.61725124,22.5,2.75862069
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,C1,sect_myrrhidium,97,2,0.010967742,70.68583471,32,2.95
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,C1,sect_myrrhidium,97,3,0.011309524,234.8340509,36,2.695652174
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,C1,sect_myrrhidium,97,4,0.008547009,435.8959807,7.8,3.1875
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,C1,sect_myrrhidium,97,5,0.01100141,91.89158512,12,2.723404255
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,C1,sect_myrrhidium,97,6,0.00569902,61.26105675,8.625,3.1
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,C1,sect_myrrhidium,97,7,0.00719697,43.98229715,4.714285714,3.4
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,C1,sect_myrrhidium,97,8,0.004562738,78.53981634,3.090909091,3.6875
.,2012,Robinson Pass,22.0309,-33.91505,Cape_Nature,337,.,sect_myrrhidium,1,1,0.005749902,636.1725124,1.213058419,2.545454545
.,2012,Robinson Pass,22.0309,-33.91505,Cape_Nature,337,.,sect_myrrhidium,2,2,0.007220477,402.1238597,1.563829787,2.47826087
.,2012,Robinson Pass,22.0309,-33.91505,Cape_Nature,337,.,sect_myrrhidium,3,3,0.007368111,125.6637061,2.124031008,2.333333333
.,2012,Robinson Pass,22.0309,-33.91505,Cape_Nature,337,.,sect_myrrhidium,4,4,0.007181329,1394.867138,1.678362573,2.217391304
.,2012,De Hoop NR: Main Rd 8,20.42171,-34.44291,Cape_Nature,50,.,sect_myrrhidium,1695,1695,0.015068493,61.26105675,15.45454545,1.653061224
.,2012,De Hoop NR: Main Rd 8,20.42171,-34.44291,Cape_Nature,50,.,sect_myrrhidium,1697,1697,0.014936248,94.24777961,8.988764045,2
.,2012,De Hoop NR: Main Rd 8,20.42171,-34.44291,Cape_Nature,50,.,sect_myrrhidium,1698,1698,0.017142857,21.99114858,12,1.333333333
.,2012,De Hoop NR: Main Rd 8,20.42171,-34.44291,Cape_Nature,50,.,sect_myrrhidium,1699,1699,0.019767442,141.3716694,10.90909091,1.484848485
.,2012,De Hoop NR: Main Rd 8,20.42171,-34.44291,Cape_Nature,50,.,sect_myrrhidium,1700,1700,0.01875,120.9513172,19.87179487,1.666666667
.,2012,De Hoop NR: Main Rd 8,20.42171,-34.44291,Cape_Nature,50,.,sect_myrrhidium,1693,1693A,0.016149068,181.4269757,21.875,1.786885246
.,2012,De Hoop NR: Main Rd 8,20.42171,-34.44291,Cape_Nature,50,.,sect_myrrhidium,1694,1694B,0.012944523,197.9203372,13.14285714,3.566371681
.,2012,De Hoop NR: Main Rd 8,20.42171,-34.44291,Cape_Nature,50,.,sect_myrrhidium,1696,1696A,0.017098446,223.8384766,8.108108108,3.97260274
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_1,89,1,0.007142857,113.0973355,3.3,3.793103448
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_1,89,2,0.004318182,109.9557429,3.545454545,5.52173913
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_1,89,3,0.007191011,103.6725576,3.714285714,3.026315789
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_1,89,4,0.00738255,142.9424657,3.4,3.740740741
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_1,89,5,0.00952381,78.53981634,2.636363636,2.392857143
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_1,89,6,0.005280528,122.5221135,1.904761905,5.293103448
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_1,89,7,0.007449857,142.9424657,2.909090909,4.1
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_1,89,8,0.008171604,282.7433388,4.222222222,3.645833333
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_2,90,1,0.004152249,132.7322896,0.954545455,4.8125
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_2,90,2,0.004310345,240.331838,1.136363636,7.428571429
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_2,90,3,0.005494505,433.5397862,1.08,4.403225806
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_2,90,4,0.005767013,469.6681017,0.956521739,4.764705882
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_2,90,5,0.006477733,593.7610115,1.4,5.130434783
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_2,90,6,0.006157965,699.7897636,1.210526316,4.953125
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_2,90,7,0.007561437,774.4025891,1.058823529,3.803030303
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,B,sect_Peristera_2,90,8,0.006716418,706.0729489,1.5,5.141304348
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1501,1501,0.027433628,1511.106066,1.870246085,.
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1502,1502,0.01302521,852.1570073,2.3,.
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1503,1503,0.012815884,584.3362336,3.62,.
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1504,1504,0.015748031,1010.807436,3.433333333,.
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1505,1505,0.013869464,412.3340358,2.635618638,.
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1506,1506,0.013612565,329.8672286,2.137628111,.
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1507,1507,0.010651629,329.8672286,3.341884727,.
.,2012,Springbok: Naries 1,17.66505,-29.69064,Northern_Cape,128,.,sericifolium,1508,1508,0.01658604,343.2189974,2.992826659,.
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,1,0.004982206,75.39822369,1.1875,3
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,2,0.006060606,54.97787144,1.333333333,3.25
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,3,0.00462963,25.13274123,0.882352941,3.833333333
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,4,0.007826087,62.83185307,1.333333333,2.083333333
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,5,0.006511628,65.97344573,1.0625,2.777777778
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,6,0.007179487,32.98672286,1.214285714,2.2
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,7,0.005901639,43.98229715,1.25,2.6
8/10/2011,2011,Kogelberg_NR_2,18.96451,-34.32071,Kogelberg,PL_1054,A1,setulosum,80,8,0.007096774,134.3030859,1.058823529,3
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,1,0.008637084,387.9866927,1.076923077,3.205479452
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,2,0.00966811,589.0486225,1.018867925,3.340425532
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,3,0.008123477,398.1968688,0.886363636,3.432
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,4,0.011418269,424.1150082,0.890909091,2.819742489
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1014,B,sidoides,23,5,0.012225705,141.3716694,0.80952381,2.921568627
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1019,B,sidoides,23,6,0.009567901,213.6283004,1.095238095,3.555555556
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1020,B,sidoides,23,7,0.011503532,188.4955592,1.081081081,2.883211679
7/29/2011,2011,Baviaanskloof_track_3,23.75782,-33.52134,Baviaanskloof,PL_1021,B,sidoides,23,8,0.00893617,158.0613804,0.916666667,3
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,1,0.005128205,294.5243113,1.058823529,3.8125
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,2,0.003126879,376.9911184,1.32,5.848484848
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,3,0.004021448,343.2189974,0.916666667,4.944444444
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,4,0.00333092,683.2964022,1.363636364,5.533333333
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,5,0.004100652,449.2477495,1.041666667,4.65625
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,6,0.003951368,226.1946711,0.904761905,5.470588235
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,7,0.002926829,417.8318229,0.95,4.611111111
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1055,A1,tabulare,84,8,0.004973357,253.6836068,1.117647059,3.409090909
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,1,0.014609572,155.5088364,0.952380952,3
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,2,0.012933754,180.6415776,1,3.044444444
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,3,0.015686275,477.5220833,1.214285714,2.76
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,4,0.016064257,164.1482162,1.153846154,2.761904762
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,5,0.009486166,414.6902303,1.363636364,4.461538462
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,6,0.011374408,31.41592654,2.222222222,4.44
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,7,0.0144,81.68140899,1.9,4
8/6/2011,2011,Riversdale:_Garcia's_Pass_1,21.22543333,-33.95341667,Garcia_Pass,PL_1037,A1,ternatum,59,8,0.006976744,844.3030257,2,5.2
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,1,0.004230236,466.5265091,3.384615385,1.202898551
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,2,0.003629032,3864.158964,1.941176471,19.48648649
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,3,0.006575342,1866.106036,2.380952381,15.55714286
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,4,0.005008078,510.5088062,1.588235294,13.37837838
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,5,0.003757472,14057.05633,1.863636364,21.31372549
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,6,0.00465707,.,2,23.47457627
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,7,0.007051282,.,2.133333333,10.92
7/30/2011,2011,Baviaanskloof_succulent_thicket,24.04194,-33.55142,Baviaanskloof,PL_1020,C1,tetragonum,32,8,0.006787763,.,1.48,12.15555556
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,1,.,43.98229715,1.833333333,.
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,2,.,54.97787144,2.5,.
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,3,.,42.41150082,1.4375,.
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,4,.,11.78097245,3.125,.
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,5,.,7.068583471,1.777777778,.
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,6,.,19.63495408,4.25,.
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,7,.,23.5619449,1.625,.
8/7/2011,2011,Riversdale:_Little_Karoo_Langkloof_Rd_km_3_marker,21.25537,-33.9486,Swellendam,PL_1041,A1,tricolor,65,8,.,9.424777961,1.9,.
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,1,0.013188406,113.0973355,91.42857143,4.33
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,2,0.012260274,530.9291585,123.8636364,4.888324873
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,3,0.011381323,293.7389131,155.5555556,4.293650794
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,4,0.01317184,387.2012946,127.9069767,4.131578947
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,5,0.011662531,212.0575041,108.411215,4.269961977
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,6,0.015599096,120.165919,113.8297872,4.060344828
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,7,0.01289648,351.8583772,138.8888889,4
7/24/2011,2011,De_Hoop_NR:_Main_Rd_8,20.42115,-34.44343333,De_Hoop,PL_1000,A2a,triste,3,8,0.013294798,604.7565858,122.972973,3.682539683
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,1,0.016838639,240.331838,174,4.96107056
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,2,0.01337988,238.7610417,134,4.91952895
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,3,0.013571514,293.7389131,123,4.419834711
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,4,0.012409071,345.5751919,104,4.33125
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,5,0.012796898,341.6482011,105,4.757894737
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,6,0.014511873,367.5663405,87,5.148387097
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,7,0.012829438,343.2189974,85,4.585714286
8/12/2011,2011,Houw_Hoek_Pass,19.16294,-34.21029,Kogelberg,PL_1056,A2a,triste,85,8,0.012205836,373.8495258,115,4.663484487
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,1,0.012140078,829.3804605,110,4.844036697
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,2,0.015145261,769.6902001,160,4.774951076
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,3,0.014150473,603.1857895,60.5,4.660066007
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,4,0.013220734,381.7035074,107,4.717021277
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,5,0.014637483,2082.875929,169,4.866033755
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,6,0.01351871,1539.3804,182,4.956122449
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,7,0.013694194,603.1857895,58.5,4.82247557
8/13/2011,2011,Rooisand_E_sect_of_trail,19.10107,-34.34211,Kogelberg,PL_1058,A2a,triste,88,8,0.014295701,544.2809272,57,4.739285714
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,1,0.011752234,612.6105675,118,3.846335697
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,2,0.012226442,657.3782628,162,4.038461538
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,3,0.014647987,204.2035225,138,4.329519451
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,4,0.013118234,339.2920066,111,4.433139535
8/19/2011,2011,Citrusdal:_R303_Middleberg_Pass_,19.13664,-32.62613,Cedarberg,PL_1059,A2a,triste,92,5,0.016514152,78.53981634,90,3.403422983
